Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
93,1,EllestadK,1,0,0,2,2,7,4,1.75,3,0.75,0.66666666666667,5,3,1.6666666666667,3,0.4,0,1.4166666666667,1.0666666666667,1.15,0,0,1,1,C Foundry Div 2,5,Foundry,RaskTM
93,1,EllingerA,0,1,0,0,-1,4,4,1,0,0,0.66666666666667,5,4,1.25,1,0.75,-1,0.66666666666667,1.4166666666667,0.75,0,0,0,0,B Horizon,25,Horizon,DimitriCRob
93,1,EllingsenA,1,0,0,2,3,4,2,2,3,0.75,0.33333333333333,1,2,0.5,0,1,3,1.0833333333333,1.3333333333333,1.75,0,0,1,1,E Boardwalk Div 1,5,Boardwalk,ConrathS
93,1,EllingsonS,1,0,0,2,1,6,4,1.5,2,0.5,0.66666666666667,5,4,1.25,1,0.75,1,1.1666666666667,1.4166666666667,1.25,0,0,1,0,A River,13,River,TormaM
93,1,Ellington,1,0,0,2,3,3,2,1.5,2,0.5,0.33333333333333,0,0,--,0,0,2,0.83333333333333,0.33333333333333,0.5,0,0,0,0,C Central Div 1,7,Central,Fettweis
93,1,EllingtonZ,1,0,0,2,2,6,3,2,4,0.8,0.5,4,3,1.3333333333333,2,0.6,2,1.3,1.1,1.4,0,0,1,2,D Sierra Div 1,5,Sierra,NagorskyM
93,1,ElliottA,1,0,0,2,4,6,4,1.5,2,0.5,0.66666666666667,2,2,1,1,0.75,1,1.1666666666667,1.4166666666667,1.25,0,0,1,0,C Rubicon Div 2,2,Rubicon,MockR
93,1,ElliottA1,0,1,0,0,-1,1,2,0.5,0,0,0.33333333333333,2,1,2,2,0.33333333333333,-2,0.33333333333333,0.66666666666667,0.33333333333333,0,0,0,1,E Commonwealth Div 2,24,Commonwealth,AndersonE2
93,1,ElliottC,0,1,0,0,-5,1,1,1,1,0.33333333333333,0.16666666666667,6,5,1.2,0,1,1,0.5,1.1666666666667,1.3333333333333,0,0,0,1,R River,24,River,PetersonT
93,1,ElliottD2,0,1,0,0,-2,2,2,1,1,0.25,0.33333333333333,4,3,1.3333333333333,2,0.6,-1,0.58333333333333,0.93333333333333,0.85,0,0,0,1,C Centennial Div 1,20,Centennial,AdamsS86
93,1,ElliottF,0,1,0,0,-2,0,0,--,0,0,0,2,1,2,2,0.33333333333333,-2,0,0.33333333333333,0.33333333333333,0,0,0,2,D Serengeti Div 2,33,Serengeti,HartB
93,1,ElliottK,0,0,1,1,0,6,3,2,4,0.8,0.5,6,3,2,4,0.2,0,1.3,0.7,1,0,0,1,0,B Alpine,14,Alpine,MunkDK
93,1,ElliottM,1,0,0,2,3,6,3,2,4,0.8,0.5,3,3,1,1,0.8,3,1.3,1.3,1.6,0,0,1,0,D Corridor Div 1,4,Corridor,FuT
93,1,ElliottSD,1,0,0,2,4,5,2,2.5,4,1,0.33333333333333,1,2,0.5,0,1,4,1.3333333333333,1.3333333333333,2,0,0,1,1,E Serengeti Div 2,2,Serengeti,HartB
93,1,EllisA2,0,1,0,0,-1,1,2,0.5,0,0,0.33333333333333,2,3,0.66666666666667,0,1,0,0.33333333333333,1.3333333333333,1,0,0,0,0,D Typhoon Div 1,27,Typhoon,KelsoT
93,1,EllisB,1,0,0,2,1,2,2,1,1,0.25,0.33333333333333,1,2,0.5,0,1,1,0.58333333333333,1.3333333333333,1.25,0,0,0,0,E Polaris Div 2,12,Polaris,TownesL
93,1,EllisE,0,1,0,0,-3,0,1,0,0,0,0.16666666666667,3,1,3,3,0,-3,0.16666666666667,0.16666666666667,0,0,0,0,0,E Skyline Div 2,28,Skyline,VanceH
93,1,EllisJ3,0,0,1,1,0,5,3,1.6666666666667,3,0.6,0.5,5,3,1.6666666666667,3,0.4,0,1.1,0.9,1,0,0,1,1,B Horizon,18,Horizon,HornM
93,1,EllisL--,0,1,0,0,-1,5,4,1.25,1,0.25,0.66666666666667,6,4,1.5,2,0.5,-1,0.91666666666667,1.1666666666667,0.75,0,0,1,0,B Atlantic,19,Atlantic,SarwarS
93,1,EllisL3,0,1,0,0,-1,6,5,1.2,0,0,0.83333333333333,7,5,1.4,1,0.66666666666667,-1,0.83333333333333,1.5,0.66666666666667,0,0,0,0,B Arcadia,19,Arcadia,HorowitzJ
93,1,EllisM2,1,0,0,2,1,6,4,1.5,2,0.5,0.66666666666667,5,3,1.6666666666667,3,0.4,-1,1.1666666666667,1.0666666666667,0.9,0,0,1,1,A Atlantic,12,Atlantic,SarwarS
93,1,EllisonA,0,1,0,0,-2,1,1,1,1,0.33333333333333,0.16666666666667,3,2,1.5,2,0.5,-1,0.5,0.66666666666667,0.83333333333333,0,0,0,0,R Archipelago,18,Archipelago,LasL
93,1,EllisonB,1,0,0,2,4,5,3,1.6666666666667,3,0.6,0.5,1,2,0.5,0,1,3,1.1,1.5,1.6,0,0,1,0,D Zephyr Div 1,4,Zephyr,StankowG
93,1,EllisonS,0,1,0,0,-1,3,2,1.5,2,0.5,0.33333333333333,4,3,1.3333333333333,2,0.6,0,0.83333333333333,0.93333333333333,1.1,0,0,0,3,E Union Div 1,21,Union,BarclayE
93,1,EllisonT,0,1,0,0,-6,3,2,1.5,2,0.5,0.33333333333333,9,6,1.5,0,0,2,0.83333333333333,0.33333333333333,0.5,0,0,0,2,B Elysium,34,Elysium,CainM
93,1,EllisR,1,0,0,2,3,5,3,1.6666666666667,3,0.6,0.5,2,3,0.66666666666667,0,1,3,1.1,1.5,1.6,0,0,0,1,D Typhoon Div 1,3,Typhoon,RautY
93,1,EllisT20,1,0,0,2,2,4,3,1.3333333333333,2,0.4,0.5,2,3,0.66666666666667,0,1,2,0.9,1.5,1.4,0,0,0,1,C Pioneer Div 1,9,Pioneer,RobinsonA3
93,1,EllisT3,0,0,1,1,0,5,3,1.6666666666667,3,0.6,0.5,5,3,1.6666666666667,3,0.4,0,1.1,0.9,1,0,0,1,0,E Corridor Div 1,13,Corridor,McConnellE
93,1,EllisT73,0,1,0,0,-2,2,1,2,2,0.66666666666667,0.16666666666667,4,3,1.3333333333333,2,0.6,0,0.83333333333333,0.76666666666667,1.2666666666667,0,0,0,1,D Savanna Div 1,26,Savanna,IyerM
93,1,EllisW2,1,0,0,2,1,1,2,0.5,0,0,0.33333333333333,0,0,--,0,0,0,0.33333333333333,0.33333333333333,0,0,0,0,0,E Spring Div 2,11,Spring,BrassilG
93,1,EllowitzC,0,1,0,0,-6,1,2,0.5,0,0,0.33333333333333,7,5,1.4,1,0.66666666666667,-1,0.33333333333333,1,0.66666666666667,0,0,0,0,B Quarry,31,Quarry,EllowitzC
93,1,EllsworthD,1,0,0,2,1,1,1,1,1,0.33333333333333,0.16666666666667,0,1,0,0,1,1,0.5,1.1666666666667,1.3333333333333,0,0,0,1,E Garden Div 2,14,Garden,KleinmanA
93,1,EllsworthJ,1,0,0,2,1,1,1,1,1,0.33333333333333,0.16666666666667,0,0,--,0,0,1,0.5,0.16666666666667,0.33333333333333,0,0,0,0,E Sunrise Div 1,13,Sunrise,EdwardsDP
93,1,EllsworthL,0,1,0,0,-2,0,0,--,0,0,0,2,2,1,1,0.75,-1,0,0.75,0.75,0,0,0,1,E Summit Div 1,28,Summit,BellA
93,1,EllsworthL2,0,1,0,0,-1,1,1,1,1,0.33333333333333,0.16666666666667,2,3,0.66666666666667,0,1,1,0.5,1.1666666666667,1.3333333333333,0,0,0,1,E Zenith Div 1,22,Zenith,GuyR
93,1,EllwangerJ,0,1,0,0,-1,8,4,2,4,1,0.66666666666667,9,6,1.5,0,0,4,1.6666666666667,0.66666666666667,1,0,0,1,0,A Lyceum,17,Lyceum,EllwangerJ
93,1,ElmallahS,0,1,0,0,-1,1,2,0.5,0,0,0.33333333333333,2,1,2,2,0.33333333333333,-2,0.33333333333333,0.66666666666667,0.33333333333333,0,0,0,2,R Savanna,21,Savanna,SchiavenzaM
93,1,ElmanL,1,0,0,2,3,9,6,1.5,0,0,1,6,5,1.2,0,1,0,1,2,1,0,0,1,0,A Metro,3,Metro,ElmanL
93,1,ElmoreL,1,0,0,2,3,3,2,1.5,2,0.5,0.33333333333333,0,1,0,0,1,2,0.83333333333333,1.3333333333333,1.5,0,0,0,1,E Citadel Div 1,7,Citadel,SarinskyM
93,1,ElmsC,1,0,0,2,2,2,3,0.66666666666667,0,0,0.5,0,1,0,0,1,0,0.5,1.5,1,0,0,0,1,D Sierra Div 1,11,Sierra,HunterTJ
93,1,ElmsM,1,0,0,2,2,4,3,1.3333333333333,2,0.4,0.5,2,2,1,1,0.75,1,0.9,1.25,1.15,0,0,1,1,D Sierra Div 1,9,Sierra,HunterTJ
93,1,ElnacaveI,0,1,0,0,-3,2,2,1,1,0.25,0.33333333333333,5,3,1.6666666666667,3,0.4,-2,0.58333333333333,0.73333333333333,0.65,0,0,0,0,C Sierra Div 1,24,Sierra,NagorskyM
93,1,ElnerS,1,0,0,2,6,6,4,1.5,2,0.5,0.66666666666667,0,1,0,0,1,2,1.1666666666667,1.6666666666667,1.5,0,0,1,0,D Lyceum Div 2,3,Woodlands,ReschD
93,1,ElsaifiE,0,1,0,-1,-3,0,0,--,0,0,0,3,2,1.5,2,0.5,-2,0,0.5,0.5,0,1,0,0,D Alpine Div 2,33,Alpine,VinyardS
93,1,ElsaifiM,0,1,0,0,-3,1,1,1,1,0.33333333333333,0.16666666666667,4,3,1.3333333333333,2,0.6,-1,0.5,0.76666666666667,0.93333333333333,0,0,0,2,E Alpine Div 1,30,Alpine,VinyardS
93,1,ElserS,1,0,0,2,1,3,2,1.5,2,0.5,0.33333333333333,2,1,2,2,0.33333333333333,0,0.83333333333333,0.66666666666667,0.83333333333333,0,0,0,0,E Seneca Div 1,12,Seneca,OlsonC
93,1,ElsnerE,0,1,0,0,-3,2,2,1,1,0.25,0.33333333333333,5,4,1.25,1,0.75,0,0.58333333333333,1.0833333333333,1,0,0,0,1,E Olympic Div 2,24,Olympic,Gillard-ByersN
93,1,ElsnerK,1,0,0,2,3,5,4,1.25,1,0.25,0.66666666666667,2,3,0.66666666666667,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,0,0,D Olympic Div 2,7,Olympic,Gillard-ByersN
93,1,ElsterJ,0,1,0,0,-1,1,1,1,1,0.33333333333333,0.16666666666667,2,2,1,1,0.75,0,0.5,0.91666666666667,1.0833333333333,0,0,0,1,R River,14,River,AshtonM
93,1,ElstonS,0,0,1,1,0,1,1,1,1,0.33333333333333,0.16666666666667,1,2,0.5,0,1,1,0.5,1.1666666666667,1.3333333333333,0,0,0,0,B Citadel,16,Citadel,BrennerN
93,1,ElvarsdottirA,1,0,0,2,2,3,2,1.5,2,0.5,0.33333333333333,1,1,1,1,0.66666666666667,1,0.83333333333333,1,1.1666666666667,0,0,0,1,E Piedmont Div 2,7,Piedmont,BrownGM
93,1,ElwoodJ,1,0,0,2,6,9,5,1.8,3,1,0.83333333333333,3,2,1.5,2,0.5,1,1.8333333333333,1.3333333333333,1.5,0,0,1,1,C Quarry Div 2,1,Quarry,LipinskyE
93,1,ElyA,0,1,0,0,-1,8,5,1.6,2,0.66666666666667,0.83333333333333,9,5,1.8,3,0,-1,1.5,0.83333333333333,0.66666666666667,0,0,1,0,A Wilderness,17,Wilderness,HauserME
93,1,ElyJ1,1,0,0,2,2,6,4,1.5,2,0.5,0.66666666666667,4,3,1.3333333333333,2,0.6,0,1.1666666666667,1.2666666666667,1.1,0,0,1,0,C Tundra Div 1,8,Tundra,McNittS
93,1,ElzingaK,1,0,0,2,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,1,0,0,0,E Skyline Div 1,13,Skyline,HartA
93,1,ElzingaS,1,0,0,2,2,3,3,1,1,0.2,0.5,1,2,0.5,0,1,1,0.7,1.5,1.2,0,0,0,1,D Skyline Div 1,10,Skyline,HartA
93,1,EmberlingG,1,0,0,2,2,7,4,1.75,3,0.75,0.66666666666667,5,4,1.25,1,0.75,2,1.4166666666667,1.4166666666667,1.5,0,0,1,0,B Valley,9,Valley,PrennerE
93,1,EmbreyA,0,1,0,-1,-2,0,0,--,0,0,0,2,1,2,2,0.33333333333333,-2,0,0.33333333333333,0.33333333333333,0,1,0,0,E Archipelago Div 2,32,Archipelago,MassogliaB
93,1,EmbreyM,0,1,0,-1,-8,0,0,--,0,0,0,8,5,1.6,2,0.33333333333333,-2,0,0.33333333333333,0.33333333333333,0,1,0,0,B Veldt,28,Veldt,ThompsonM
93,1,EmermanM,1,0,0,2,6,7,5,1.4,1,0.33333333333333,0.83333333333333,1,1,1,1,0.66666666666667,0,1.1666666666667,1.5,1,0,0,1,1,C Xanadu Div 2,2,Xanadu,BakerB2
93,1,EmersonA,1,0,0,2,2,6,4,1.5,2,0.5,0.66666666666667,4,4,1,0,1,2,1.1666666666667,1.6666666666667,1.5,0,0,1,0,C Peninsula Div 1,5,Peninsula,DiGiorgioN
93,1,EmeryK,0,1,0,0,-1,5,4,1.25,1,0.25,0.66666666666667,6,4,1.5,2,0.5,-1,0.91666666666667,1.1666666666667,0.75,0,0,0,0,D Blue Div 2,17,Blue,AlayonJ
93,1,EmmelB,0,0,1,1,0,1,2,0.5,0,0,0.33333333333333,1,2,0.5,0,1,0,0.33333333333333,1.3333333333333,1,0,0,0,0,C Seaboard Div 2,14,Seaboard,PaulkD
93,1,EmmelS,1,0,0,2,3,7,5,1.4,1,0.33333333333333,0.83333333333333,4,2,2,3,0.25,-2,1.1666666666667,1.0833333333333,0.58333333333333,0,0,1,0,B Orange,6,Orange,YoungEY
93,1,EmmertE,0,1,0,0,-3,0,0,--,0,0,0,3,3,1,1,0.8,-1,0,0.8,0.8,0,0,0,1,R Summit,23,Summit,SenaratneR
93,1,EmmettGW,0,1,0,0,-2,0,0,--,0,0,0,2,1,2,2,0.33333333333333,-2,0,0.33333333333333,0.33333333333333,0,0,0,3,E Riviera Div 1,33,Riviera,LebronA
93,1,EmmonsN,0,1,0,0,-4,4,3,1.3333333333333,2,0.4,0.5,8,5,1.6,2,0.33333333333333,0,0.9,0.83333333333333,0.73333333333333,0,0,0,1,C Laguna Div 1,28,Laguna,ScrogginsS
93,1,EmordJ,0,0,1,1,0,1,2,0.5,0,0,0.33333333333333,1,1,1,1,0.66666666666667,-1,0.33333333333333,1,0.66666666666667,0,0,0,0,E Woodlands Div 2,16,Woodlands,EmordJ
93,1,EmpinadoH,1,0,0,2,4,5,4,1.25,1,0.25,0.66666666666667,1,1,1,1,0.66666666666667,0,0.91666666666667,1.3333333333333,0.91666666666667,0,0,0,0,E Arcadia Div 2,1,Arcadia,ZielinskiS
93,1,EmreyT,1,0,0,2,6,6,4,1.5,2,0.5,0.66666666666667,0,0,--,0,0,2,1.1666666666667,0.66666666666667,0.5,1,0,0,0,E Frontier Div 1,1,Frontier,BarkerC
93,1,EndeanA,1,0,0,2,3,5,3,1.6666666666667,3,0.6,0.5,2,2,1,1,0.75,2,1.1,1.25,1.35,0,0,0,1,R Laurel,5,Laurel,CitronDT
93,1,EndicottL,1,0,0,2,2,6,5,1.2,0,0,0.83333333333333,4,4,1,0,1,0,0.83333333333333,1.8333333333333,1,0,0,0,0,A Elysium,6,Elysium,WehrmanM
93,1,EnegrenE,1,0,0,2,8,8,5,1.6,2,0.66666666666667,0.83333333333333,0,0,--,0,0,2,1.5,0.83333333333333,0.66666666666667,1,0,0,0,A Riviera,2,Riviera,FleitasC
93,1,EngA,1,0,0,2,1,5,2,2.5,4,1,0.33333333333333,4,3,1.3333333333333,2,0.6,2,1.3333333333333,0.93333333333333,1.6,0,0,1,2,D Union Div 2,10,Union,HickmanE
93,1,EngAN,0,0,1,1,0,0,0,--,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,E Union Div 1,20,Union,HickmanE
93,1,Engel,0,1,0,0,-1,7,5,1.4,1,0.33333333333333,0.83333333333333,8,5,1.6,2,0.33333333333333,-1,1.1666666666667,1.1666666666667,0.66666666666667,0,0,1,0,A Orange,16,Orange,Engel
93,1,EngelC,0,1,0,0,-6,2,2,1,1,0.25,0.33333333333333,8,5,1.6,2,0.33333333333333,-1,0.58333333333333,0.66666666666667,0.58333333333333,0,0,0,1,E Seneca Div 2,28,Seneca,MintzR
93,1,EngeldingerM,1,0,0,2,5,5,3,1.6666666666667,3,0.6,0.5,0,0,--,0,0,3,1.1,0.5,0.6,0,0,1,0,E Pacific Div 2,7,Pacific,GeyserD
93,1,EngelG,1,0,0,2,1,2,2,1,1,0.25,0.33333333333333,1,2,0.5,0,1,1,0.58333333333333,1.3333333333333,1.25,0,0,0,0,D Sakura Div 1,16,Sakura,KonoverG
93,1,EngelhartA,0,0,1,1,0,6,3,2,4,0.8,0.5,6,3,2,4,0.2,0,1.3,0.7,1,0,0,1,0,B Cosmos,18,Cosmos,EngelhartA
93,1,EngelkeD,0,1,0,0,-3,1,1,1,1,0.33333333333333,0.16666666666667,4,3,1.3333333333333,2,0.6,-1,0.5,0.76666666666667,0.93333333333333,0,0,0,0,E Spring Div 1,30,Spring,FrankK
93,1,EngelP,0,1,0,0,-1,1,2,0.5,0,0,0.33333333333333,2,2,1,1,0.75,-1,0.33333333333333,1.0833333333333,0.75,0,0,0,0,B Pacific,24,Pacific,WinchellV
93,1,EngelR,0,0,1,1,0,6,5,1.2,0,0,0.83333333333333,6,5,1.2,0,1,0,0.83333333333333,1.8333333333333,1,0,0,0,0,B Wilderness,14,Wilderness,ZuckermanM
93,1,EngelS2,0,1,0,0,-1,8,4,2,4,1,0.66666666666667,9,6,1.5,0,0,4,1.6666666666667,0.66666666666667,1,0,0,1,0,A Pacific,16,Pacific,WinchellV
93,1,EngelWO,1,0,0,2,1,4,3,1.3333333333333,2,0.4,0.5,3,3,1,1,0.8,1,0.9,1.3,1.2,0,0,1,0,C Riviera Div 1,11,Riviera,ZillmannP
93,1,EngerW,1,0,0,2,3,3,2,1.5,2,0.5,0.33333333333333,0,0,--,0,0,2,0.83333333333333,0.33333333333333,0.5,1,0,0,0,C Windward Div 2,5,Windward,GranovskiyB
93,1,EngieE,0,0,1,1,0,1,2,0.5,0,0,0.33333333333333,1,2,0.5,0,1,0,0.33333333333333,1.3333333333333,1,0,0,0,1,E Archipelago Div 1,18,Archipelago,PorterR
93,1,EngieL,0,1,0,0,-2,5,4,1.25,1,0.25,0.66666666666667,7,4,1.75,3,0.25,-2,0.91666666666667,0.91666666666667,0.5,0,0,0,0,D Archipelago Div 1,29,Archipelago,PorterR
93,1,EngJ,1,0,0,2,1,1,1,1,1,0.33333333333333,0.16666666666667,0,0,--,0,0,1,0.5,0.16666666666667,0.33333333333333,0,0,0,3,E Nova Div 2,13,Nova,ArmstrongJ
93,1,EngJ5,1,0,0,2,1,1,2,0.5,0,0,0.33333333333333,0,0,--,0,0,0,0.33333333333333,0.33333333333333,0,0,0,0,1,E Isthmus Div 1,16,Isthmus,SiaoV
93,1,EnglA,0,1,0,-1,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,1,0,0,E Central Div 1,38,Central,CorriereC
93,1,EnglandA,0,0,1,1,0,3,3,1,1,0.2,0.5,3,3,1,1,0.8,0,0.7,1.3,1,0,0,0,1,D Sunrise Div 1,16,Sunrise,ReedyM
93,1,EnglandB,1,0,0,2,1,7,4,1.75,3,0.75,0.66666666666667,6,5,1.2,0,1,3,1.4166666666667,1.6666666666667,1.75,0,0,1,0,A Utopia,14,Utopia,TeneryD
93,1,EnglandC,1,0,0,2,1,1,1,1,1,0.33333333333333,0.16666666666667,0,0,--,0,0,1,0.5,0.16666666666667,0.33333333333333,0,0,0,1,E Tundra Div 1,14,Tundra,MalteseJ
93,1,EngleP,0,1,0,0,-5,1,2,0.5,0,0,0.33333333333333,6,4,1.5,2,0.5,-2,0.33333333333333,0.83333333333333,0.5,0,0,0,0,B Sierra,25,Sierra,TricchinelliR
93,1,EnglerC,0,1,0,0,-4,4,2,2,3,0.75,0.33333333333333,8,4,2,4,0,-1,1.0833333333333,0.33333333333333,0.75,0,0,0,0,D Central Div 1,31,Central,PerryC2
93,1,EnglertFtheFrankening,0,0,1,1,0,7,5,1.4,1,0.33333333333333,0.83333333333333,7,5,1.4,1,0.66666666666667,0,1.1666666666667,1.5,1,0,0,1,0,A Garden,13,Garden,DonatoM-Ceetar
93,1,English RossC,1,0,0,2,1,2,3,0.66666666666667,0,0,0.5,1,1,1,1,0.66666666666667,-1,0.5,1.1666666666667,0.66666666666667,0,0,0,0,D Evergreen Div 2,11,Evergreen,English RossC
93,1,EnglishE,0,1,0,0,-4,1,1,1,1,0.33333333333333,0.16666666666667,5,2,2.5,4,0,-3,0.5,0.16666666666667,0.33333333333333,0,0,0,1,E Sunrise Div 1,32,Sunrise,NyeM
93,1,EnglishErin,0,1,0,-1,-6,0,0,--,0,0,0,6,4,1.5,2,0.5,-2,0,0.5,0.5,0,1,0,0,A Evergreen,26,Evergreen,English RossC
93,1,EnglishJ,1,0,0,2,2,6,4,1.5,2,0.5,0.66666666666667,4,3,1.3333333333333,2,0.6,0,1.1666666666667,1.2666666666667,1.1,0,0,1,1,B Plaza,9,Plaza,BreedingJ
93,1,EnglishJJ,0,1,0,0,-2,2,2,1,1,0.25,0.33333333333333,4,4,1,0,1,1,0.58333333333333,1.3333333333333,1.25,0,0,0,0,B Outback,30,Outback,SmithEJM
93,1,EnglishK,1,0,0,2,3,6,5,1.2,0,0,0.83333333333333,3,2,1.5,2,0.5,-2,0.83333333333333,1.3333333333333,0.5,0,0,0,0,C Spring Div 2,5,Spring,FarringtonT
93,1,EngR,1,0,0,2,2,5,3,1.6666666666667,3,0.6,0.5,3,2,1.5,2,0.5,1,1.1,1,1.1,0,0,1,0,B Orange,8,Orange,WeissD
93,1,EngstromL,0,1,0,0,-4,0,0,--,0,0,0,4,2,2,3,0.25,-3,0,0.25,0.25,0,0,0,0,E Savanna Div 1,31,Savanna,ShapiroJB
93,1,EngstromM,0,1,0,0,-4,0,1,0,0,0,0.16666666666667,4,3,1.3333333333333,2,0.6,-2,0.16666666666667,0.76666666666667,0.6,0,0,0,0,R Isthmus,27,Isthmus,MitchellK
93,1,EngT,1,0,0,2,3,4,2,2,3,0.75,0.33333333333333,1,2,0.5,0,1,3,1.0833333333333,1.3333333333333,1.75,0,0,1,0,E Woodlands Div 1,4,Woodlands,DawsonKatya
93,1,EnicaO,0,1,0,-1,-6,0,0,--,0,0,0,6,4,1.5,2,0.5,-2,0,0.5,0.5,0,1,0,0,E Frontier Div 1,28,Frontier,Barclay
93,1,EnnisR,1,0,0,2,1,3,2,1.5,2,0.5,0.33333333333333,2,2,1,1,0.75,1,0.83333333333333,1.0833333333333,1.25,0,0,0,0,C Garden Div 1,10,Garden,IracaneR
93,1,EnrightI,0,1,0,-1,-3,0,0,--,0,0,0,3,2,1.5,2,0.5,-2,0,0.5,0.5,0,1,0,0,D Badlands Div 1,32,Badlands,McManusP2
93,1,EnriquezAna,1,0,0,2,2,6,4,1.5,2,0.5,0.66666666666667,4,4,1,0,1,2,1.1666666666667,1.6666666666667,1.5,0,0,1,0,D Glacier Div 1,7,Glacier,WuJ
93,1,EnsleinB,0,0,1,1,0,2,2,1,1,0.25,0.33333333333333,2,3,0.66666666666667,0,1,1,0.58333333333333,1.3333333333333,1.25,0,0,0,1,E Woodlands Div 1,15,Woodlands,DawsonKatya
93,1,EnsonR,1,0,0,2,1,5,4,1.25,1,0.25,0.66666666666667,4,4,1,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,0,0,B Tundra,13,Tundra,McNittS
93,1,EnsslenM,1,0,0,2,4,4,3,1.3333333333333,2,0.4,0.5,0,1,0,0,1,2,0.9,1.5,1.4,0,0,1,0,E Delta Div 2,3,Delta,TomkyN
93,1,EnstromC,1,0,0,2,7,8,5,1.6,2,0.66666666666667,0.83333333333333,1,2,0.5,0,1,2,1.5,1.8333333333333,1.6666666666667,0,0,1,0,D Aurora Div 1,1,Aurora,TowJ
93,1,EntrekinL,0,1,0,0,-1,4,3,1.3333333333333,2,0.4,0.5,5,3,1.6666666666667,3,0.4,-1,0.9,0.9,0.8,0,0,0,1,D Tundra Div 1,19,Tundra,IngramB
93,1,EnvallA,1,0,0,2,2,8,4,2,4,1,0.66666666666667,6,4,1.5,2,0.5,2,1.6666666666667,1.1666666666667,1.5,0,0,1,0,B Delta,7,Delta,HeitJ
93,1,EnyedyM,0,1,0,0,-2,3,3,1,1,0.2,0.5,5,4,1.25,1,0.75,0,0.7,1.25,0.95,0,0,0,0,A Meridian,21,Meridian,HegertyA
93,1,EnzweilerB,0,1,0,0,-1,1,2,0.5,0,0,0.33333333333333,2,1,2,2,0.33333333333333,-2,0.33333333333333,0.66666666666667,0.33333333333333,0,0,0,0,E Elysium Div 2,24,Elysium,CauleyS
93,1,EphraimY,0,1,0,0,-2,7,5,1.4,1,0.33333333333333,0.83333333333333,9,6,1.5,0,0,1,1.1666666666667,0.83333333333333,0.33333333333333,0,0,1,0,A Yukon,21,Yukon,LevineAS
93,1,EpleyK,1,0,0,2,6,6,4,1.5,2,0.5,0.66666666666667,0,0,--,0,0,2,1.1666666666667,0.66666666666667,0.5,1,0,0,0,C Palisade Div 1,2,Palisade,QuinnC9
93,1,EpnerJ,0,1,0,0,-6,2,2,1,1,0.25,0.33333333333333,8,4,2,4,0,-3,0.58333333333333,0.33333333333333,0.25,0,0,0,0,C Valhalla Div 1,23,Valhalla,MorrisTS
93,1,EppersonA,0,1,0,0,-2,4,4,1,0,0,0.66666666666667,6,4,1.5,2,0.5,-2,0.66666666666667,1.1666666666667,0.5,0,0,0,0,B Zenith,24,Zenith,BrennanE2
93,1,EpplerZindellA,0,1,0,0,-5,4,2,2,3,0.75,0.33333333333333,9,6,1.5,0,0,3,1.0833333333333,0.33333333333333,0.75,0,0,1,1,A Nebula,26,Nebula,BurnettC
93,1,EppleyK,1,0,0,2,1,7,5,1.4,1,0.33333333333333,0.83333333333333,6,4,1.5,2,0.5,-1,1.1666666666667,1.3333333333333,0.83333333333333,0,0,1,0,A Sunrise,9,Sunrise,PefferRS
93,1,EpsteinC,1,0,0,2,1,3,3,1,1,0.2,0.5,2,1,2,2,0.33333333333333,-1,0.7,0.83333333333333,0.53333333333333,0,0,0,0,D Fjord Div 1,13,Fjord,SellersC
93,1,EpsteinEF,0,1,0,0,-4,0,0,--,0,0,0,4,4,1,0,1,0,0,1,1,0,0,0,0,E Utopia Div 1,33,Utopia,DreyfusB
93,1,EpsteinJ,1,0,0,2,2,5,4,1.25,1,0.25,0.66666666666667,3,2,1.5,2,0.5,-1,0.91666666666667,1.1666666666667,0.75,0,0,1,1,C Alpine Div 1,5,Alpine,TapperM
93,1,EpsteinL,0,1,0,0,-5,2,2,1,1,0.25,0.33333333333333,7,4,1.75,3,0.25,-2,0.58333333333333,0.58333333333333,0.5,0,0,0,1,D Alpine Div 2,30,Alpine,PetersonAD
93,1,EpsteinMorpheus,0,0,1,1,0,6,5,1.2,0,0,0.83333333333333,6,5,1.2,0,1,0,0.83333333333333,1.8333333333333,1,0,0,0,0,B Citadel,13,Citadel,ShuklaA
93,1,ErbeldingB,1,0,0,2,3,7,4,1.75,3,0.75,0.66666666666667,4,4,1,0,1,3,1.4166666666667,1.6666666666667,1.75,0,0,1,0,C Coastal Div 1,4,Coastal,SmithSP
93,1,ErdelackW,0,1,0,0,-2,5,3,1.6666666666667,3,0.6,0.5,7,3,2.3333333333333,5,0,-2,1.1,0.5,0.6,0,0,1,1,D Cosmos Div 1,23,Cosmos,VittorJ
93,1,ErenburgA,0,0,1,1,0,4,4,1,0,0,0.66666666666667,4,4,1,0,1,0,0.66666666666667,1.6666666666667,1,0,0,0,1,C Sierra Div 2,14,Sierra,FelsenheldD
